transaction_id,store,transaction_date,plan,contract_type,amount,status,source_file,source_folder,month_start,year_month
46838b79,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
46a679c8,Washington DC,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
49e83754,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
4a2b3868,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
4cd12dae,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
4daf7454,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
4e0a8381,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
4f19f0fa,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
4fa99b3a,Washington DC,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
50ca19b1,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
5323633d,Las Vegas,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
54e7ce4d,New York,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
5527ac32,Las Vegas,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
562efb27,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
571fca49,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
58669f86,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
58a36c70,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
58ee9ad4,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
5a8bea09,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
5ce8c8a2,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
61468a85,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
637635ec,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
640b6270,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
645dd5ee,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
64cdc9ba,New York,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
65322447,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
67401762,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
6909378e,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
6a743fa7,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
6acc1e61,Las Vegas,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
6ad4cbb0,New York,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
6e39b5c6,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
6e603fe8,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
6f0f989e,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
700d4588,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
70bc1c83,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
714d1f2a,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
73390d0e,Washington DC,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
73802665,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
7584a064,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
75ac54f2,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
771b2369,Washington DC,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
78dab474,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
79a23054,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
7a250b2e,Boston,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
7d445983,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
7e8d2cee,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
7efefd0e,Washington DC,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
80a149ce,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
81399cf8,New York,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
83f0f889,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
84413140,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
84d7e6c4,Boston,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
86436c52,Boston,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
8b994f53,Boston,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
8c17a054,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
91e9b18c,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
922b525c,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
9368f6ad,New York,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
936ea800,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
93bae00a,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
948e0906,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
94a22798,New York,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
94b62c73,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
94cfb250,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
94f85628,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
950db601,New York,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
9669aea9,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
977b5044,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
97970fa5,New York,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
97e9af9e,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
98592fb4,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
99e7b3cf,Boston,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
9a394607,Boston,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
9af814e5,New York,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
9b1192ac,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
9b39aa64,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
9b80f9f3,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
9b8299e6,Boston,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
9ffc65cb,Boston,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a14c69e9,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a32921e7,Washington DC,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a369603c,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a3fd945e,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a4f66cd3,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a59b8832,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a5b85b90,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a616be9b,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a6810031,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a6b1aaa8,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a73bb70e,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a813ffd4,Boston,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a81482f4,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
a9e6b45e,Washington DC,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
abf8d987,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
ac3da3e6,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
ad690de6,Washington DC,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
ae706c83,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
af66df8c,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
b0f44fa2,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
b301ba09,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
b30bd170,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
b37f3da9,Las Vegas,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
b5153b58,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
b7de0b92,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
b7f75806,New York,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
b803d6ab,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
bcc0a6ec,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
bd52450d,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
c1179a7e,Boston,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
c14a900a,New York,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
c258fb90,Las Vegas,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
c39d9c88,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
c4052918,Washington DC,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
c4249e28,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
c69efae1,Las Vegas,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
c6e0a985,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
c9af0ea8,Boston,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
c9c901b5,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
ca5b4894,Las Vegas,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
cbad6f6e,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
cc02fd4c,Boston,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
ce618dba,New York,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
cfc496c4,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d0b325b4,Washington DC,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d1444ad1,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d22f3520,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d27098f3,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d430a23a,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d5776491,Washington DC,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d66cb09c,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d6788667,New York,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d6b35f7e,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d7640837,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d7b83f04,New York,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d7d06403,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d91a11ea,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
d9a0261d,Boston,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
db945402,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
dc9966b6,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
dd18b2fd,Las Vegas,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
de920e99,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
e45f1be1,Washington DC,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
e53f4dff,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
e6335e8a,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
e64fbcfb,Las Vegas,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
e66132e3,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
e8c4e041,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
e9af96ef,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
eb8f809f,Boston,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
ee0e1a77,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
ee39b8eb,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f03cea8d,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f0e750e3,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f1b302cc,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f24e2453,New York,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f48fa369,Washington DC,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f4c1936c,Washington DC,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f4eb3191,Chicago,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f5eb92a8,New York,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f74bdaf1,Chicago,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f7cea510,San Francisco,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
f873c7d3,San Francisco,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
fb5e13fe,Chicago,2019-07-09 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
fc76423e,San Francisco,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
fc9c9206,Las Vegas,2019-07-09 00:00:00,Gold,EXISTING,19.35,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
fd77fd12,Las Vegas,2019-07-09 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
013ce803,Chicago,2019-07-10 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
0245ce55,New York,2019-07-10 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
04c65973,Chicago,2019-07-10 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
051c89ef,Chicago,2019-07-10 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
0597ec59,San Francisco,2019-07-10 00:00:00,Bronze,EXISTING,12.2,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
0721377b,Chicago,2019-07-10 00:00:00,Silver,EXISTING,14.25,ACTIVE,2019-07.xls,raw_sales_data,2019-07-01 00:00:00,2019-07
